fid,LSOA Code,LSOA Name,GeoPackage Unique ID,LSOA IMD Ranking,IMD Decile,Shape__Area,Shape__Length
357,E01000370,Bexley 014D,665c0224-e458-40ca-9483-7f36a015854b,24659,8,838338.029945374,4443.57224510306
1562,E01001625,Greenwich 025E,95331ec9-3737-4097-a1d6-0736e3988263,4658,2,691330.103359222,6216.15480228439
1808,E01001905,Hammersmith and Fulham 022B,f347d7ac-07c1-4f81-b59f-8a1220439a60,25208,8,220468.624649048,2474.54714634555
4341,E01004581,Wandsworth 004D,bf5e2aa0-8f31-4ac9-a763-7ca154f6c50b,21933,7,293749.861442566,3876.33929794111
2890,E01003035,Lambeth 012B,ec39cbb4-ee5d-4614-8206-7c4416987e9f,10771,4,303072.065803528,3781.40425777219
3013,E01003160,Lambeth 022D,458055b6-9e79-453d-8067-9555a5602fe5,13219,4,259487.649337769,3433.74855838723
1144,E01001193,Croydon 014E,ce4454b3-c0a3-49ff-8d50-445d96d5ccf8,8278,3,452171.806747437,3837.77562682284
3136,E01003287,Lewisham 016D,764a4921-9dfc-4e87-b5b8-c3ec750c07a8,21330,7,625337.309048176,4338.63688009159
4464,E01004717,Westminster 011D,cf143bcc-5265-460a-8621-f9b0dc2ff43e,23488,7,254585.540725708,4447.41442580322
480,E01000498,Brent 010B,f7f6bfe3-450d-4772-bfea-697dcd0760b3,1933,1,735880.499847412,5248.25786656034
234,E01000246,Barnet 002B,da652192-6779-44ff-b9aa-9c1f93061724,26905,8,2793627.10286713,14559.7131503002
2349,E01002462,Hillingdon 011D,551fa488-4920-4f71-91ba-83b054d8c7ee,31487,10,1079091.48977661,7720.30899593944
2472,E01002596,Hounslow 027A,f11b6c54-e665-4c01-a8be-7fbb674d7f3d,10126,3,1186191.23364258,6119.1290326402
3677,E01003854,Richmond upon Thames 003C,6a5a0903-9838-4d33-81e1-dde5abefbbdb,19862,6,361425.287216187,3550.82749845146
1453,E01001511,Enfield 016D,4744a900-bd19-4e73-a069-32fad14c1b4c,10161,4,1007883.44730759,5972.04248892967
1702,E01001794,Hackney 011C,ceddcee0-3c74-4ffc-bb61-5c6ac20d6bc9,15261,5,329149.568653107,2979.81724859525
33670,E01035676,Tower Hamlets 014H,502e7fed-9417-405e-adec-33252b8e3927,4486,2,257599.23648262,3573.1331489726
2627,E01002765,Islington 015D,36e5a46f-6847-4f75-9dce-523042f0bc3e,8773,3,441347.679214478,3822.20602228489
457,E01000473,Brent 029B,57903d66-7991-4bcc-be8a-eb31465830a9,7237,3,448417.74508667,6067.79248597658
125,E01000134,Barnet 024F,ce5f40f6-4d8e-4340-be16-9b2800c8854d,10065,3,412658.412521362,3763.09763134698
3362,E01003525,Newham 018D,aa2bdbe7-6f5f-4216-a8fd-b02d23922262,5331,2,333353.469558716,3714.40399454575
3374,E01003537,Newham 024C,da5d9d4f-eb07-453a-9a4d-0c98075fa10c,5774,2,500333.449296951,4255.3408618255
32425,E01034386,Bromley 018G,613e0700-5a56-4fe0-9866-7942bbf0dc54,17179,6,396685.909172058,3031.25228974438
3113,E01003264,Lewisham 031A,0472cc8c-cef7-4fc9-a417-bf3af0d2c73f,12956,4,583546.854200363,5277.99222132602
706,E01000736,Bromley 010C,0d9861d8-70bb-4381-a567-021007bbed77,12927,4,1019006.10886765,6873.64889112624
374,E01000388,Bexley 016A,d87a466b-a9fa-49fa-8539-5a9dc1f312bf,30147,9,1363496.6840744,6308.30413066419
3955,E01004155,Sutton 018B,8af27998-8db1-4cdc-aab6-f091911f6a5d,28074,9,490346.236953735,3562.86326668147
2781,E01002924,Kingston upon Thames 014E,540de37b-4528-42a2-9a7a-b655e664b9a5,33534,10,836398.136184692,5081.83561836697
3623,E01003799,Richmond upon Thames 001C,fb410522-2764-4dd0-8274-4cfbc8076621,27482,9,2124590.04666138,7651.51827508226
1785,E01001882,Hammersmith and Fulham 017C,ade3192e-e9db-47c5-8aa9-f5fcc41a5234,18755,6,202895.723114014,2831.71395666542
3030,E01003177,Lambeth 020D,4cad94d9-485e-4386-bb64-47112d3a724e,11337,4,249938.804016113,2695.49185293519
2034,E01002138,Harrow 027C,3c05243c-8234-465f-8a94-ec7cf871c7f6,15383,5,380140.65965271,3507.24913520944
3706,E01003883,Richmond upon Thames 014B,d3f14d0c-501d-40ec-9f3c-b8a22a720f2d,30323,9,492967.871612549,4456.94888059061
32081,E01034039,Hounslow 017G,e606fd62-d5fc-4484-b909-1742b940dd02,7964,3,279087.700927734,4307.8674867793
1393,E01001448,Enfield 003D,b6ae03bb-f7b0-48e2-bbee-1a22c3bfb829,5750,2,408838.17278862,3258.66699652355
1940,E01002041,Haringey 037C,2318b93e-8577-481f-93ee-27f9fa0d3aba,2304,1,329215.04875946,3866.25110838219
4061,E01004287,Tower Hamlets 016B,a3fc1b05-2e72-48e9-975d-095e28f092f6,3838,2,219584.981163025,2109.92179802678
4049,E01004268,Tower Hamlets 012E,def75fcc-790e-4e76-9624-00459b0104b6,5222,2,133227.080751419,1474.56674598772
2721,E01002863,Kensington and Chelsea 012E,43964c5e-cc05-4a12-aba5-4f93a7740808,26347,8,320086.600120544,3096.82407264477
2094,E01002200,Harrow 010D,5602ad60-0f56-48aa-ba3a-f4489323614a,19356,6,903063.81300354,6173.06921835069
65,E01000071,Barking and Dagenham 011E,809244d9-211b-424a-9ba3-b868f09ec22d,13366,4,698434.967628479,5611.10731170405
31062,E01032742,Havering 013F,620fcf59-00e9-4126-b7c0-32575089eff3,13421,4,584510.732620239,6361.7517683636
766,E01000798,Bromley 009D,83e615eb-f177-4a58-8ff5-095da513bd0d,5276,2,347506.42407608,3692.24584777232
2936,E01003081,Lambeth 028C,0e981b62-558c-4717-b7b7-535d9ea5b4c2,8291,3,528347.804000854,6672.3357943262
32187,E01034145,Croydon 024G,6fcc25d4-7406-46dc-8426-3b5360188a18,3475,2,422995.488998413,3038.70530286508
4264,E01004500,Wandsworth 014A,961c2f4f-5908-4e7f-9114-a702bb1f8c11,26021,8,407565.922332764,4672.24041015278
4393,E01004635,Wandsworth 028C,7e3ce0da-3f18-4df4-b67f-5c995a901468,20046,6,419723.037216187,4041.5664782802
3268,E01003425,Merton 015C,da113f47-d5a0-4a63-a5cb-73a0b7f791bf,33562,10,695676.339553833,5454.25595929701
1098,E01001147,Croydon 005A,93379267-2ef4-489b-845d-88838da05811,6919,3,515736.818649292,4412.55370355681
1061,E01001109,Croydon 013B,f802d8f1-7324-4fdb-a8b4-20ad4699ddf5,7160,3,1208830.56274033,5716.01882962304
219,E01000231,Barnet 013D,d52c2b31-52b9-42ec-9d0b-36ad5109c96d,12266,4,945963.719284058,5705.71355329685
2389,E01002503,Hillingdon 027C,cab0481d-1ceb-47ad-91b1-1697392ce9c8,7006,3,495018.152404785,5309.47340226689
2426,E01002547,Hillingdon 023E,676e0247-e667-4e1d-9f45-2b79ccebc4b2,9850,3,463484.014099121,4533.09640188326
3717,E01003894,Richmond upon Thames 009C,3fa9aa2c-78af-4354-902d-2eb92c50fed4,29662,9,427050.844711304,5106.70303263496
1407,E01001462,Enfield 024C,195b1e5a-33c4-443a-b6bf-ff6bf165097d,3607,2,282864.245296478,2764.58174636277
2000,E01002102,Haringey 007C,88fc1d36-3221-43c4-a9dc-bcbca65563f4,6196,2,824408.308067322,6502.93571657467
1988,E01002090,Haringey 005A,40e916cd-580e-425c-996f-0e4521a18524,6411,2,584843.683586121,4329.02154404603
906,E01000947,Camden 021C,a90e4a92-3593-43f7-b71a-5231d9169b48,7184,3,402943.387527466,4606.88141415495
1739,E01001835,Hackney 014F,d770a7d4-7e2b-40d8-9f9f-cfd64e3b05ea,16565,5,188976.590206146,2189.22106075581
1656,E01001739,Hackney 012D,1f9b5a64-92b5-4305-b11c-b04ad1c7c5d0,14877,5,315633.24810791,3255.80312162943
660,E01000690,Bromley 002B,bd23ff39-2fd6-4203-a99d-b4bc81ef936b,31428,10,853936.858165741,5770.40408330556
411,E01000426,Bexley 026B,8aa559c5-12b3-4a85-b5c6-724c794df48c,25920,8,657732.222049713,3809.56721005788
328,E01000341,Bexley 022A,663143f7-308c-495c-8967-d01d72398a8c,27874,9,624631.609222412,4800.53882082654
3328,E01003487,Newham 033D,40acb6fd-30a6-478d-834b-e370b754a0c7,3281,1,320799.070957184,3698.08136327201
79,E01000085,Barking and Dagenham 013E,4f24c8cb-f6d2-43b1-ae86-6033dbc49445,5699,2,375296.58240509,3597.47337621038
3660,E01003836,Richmond upon Thames 022C,2984d387-0b9a-4c43-a3e9-22d1820bcc2a,20340,7,637122.265640259,6509.37348744315
1004,E01001052,Croydon 030B,1dd410fd-a9e6-474c-bf56-36d4932b7a0e,3660,2,414743.550189972,3313.16766521172
33707,E01035713,Kensington and Chelsea 016F,e742ff65-3b4d-4351-ac9d-1c09e5812be2,23218,7,721547.112228394,5467.23305908429
574,E01000599,Brent 027D,8818ead5-5641-4eb3-8328-e715bac92b13,3403,2,225865.152954102,2749.76743336025
32628,E01034589,Harrow 002F,1c1184cc-aaf4-48a2-b525-4954932d8fb1,17184,6,737591.769241333,4694.99920651207
2332,E01002445,Hillingdon 029A,cfdabe39-16a4-4409-af69-16a6f2cb181f,4178,2,496397.67401123,3436.52850414459
1347,E01001401,Enfield 016A,063a9cc3-2a38-4d1a-b526-4d36901cfca3,19014,6,382574.518062592,3967.75801897504
31987,E01033945,Haringey 020G,215048c6-6bc2-4e10-a05d-edc6f6540422,11952,4,196259.220588684,3022.89753191625
32233,E01034193,Greenwich 041A,e8a501af-3af1-4ac6-aca4-bb6fb602f438,18588,6,277296.906180382,2847.11558053161
1593,E01001665,Greenwich 037C,7dd33a11-47d8-4757-9584-c74d47b338b4,16803,5,479977.567477703,4462.97196962352
4015,E01004221,Tower Hamlets 036A,ac742646-0ed6-4142-80a9-ba355726f3a8,8544,3,343365.264778614,5008.85111298013
2675,E01002814,Kensington and Chelsea 015A,a9c30d35-98b7-4d98-a873-552f47bf34a7,12020,4,376614.488571167,4181.41833396786
19,E01000021,Barking and Dagenham 008A,3c9aefc1-c75d-4927-8182-e12fc150af27,5192,2,439560.368598938,4489.80768477137
1052,E01001100,Croydon 031E,f321245e-44a3-4bc2-9e80-e2726ba12293,28826,9,623038.242095947,4483.6888244038
720,E01000751,Bromley 036C,4bf2ea65-f70b-4ae2-8c8e-041b85c3fa56,32019,10,4712069.02632904,12957.6581694748
3314,E01003471,Merton 016E,0c0759e3-b258-43ee-acf8-22c53c8f5811,28976,9,783210.83656311,6192.056746739
4347,E01004587,Wandsworth 009D,94a1440b-24cd-48a3-9121-a1868270c65c,26185,8,277888.085655212,2607.74431954123
4310,E01004547,Wandsworth 029C,4ec99fc5-13ae-43d5-ba86-474ee47813e1,20239,6,297968.483177185,4136.05817793872
3019,E01003166,Lambeth 028D,2b7a2970-4284-4d2b-9c94-e24d8fe18b52,12826,4,594662.414054871,6207.96823178547
30905,E01032563,Bromley 040E,807a1f61-2151-4b9c-98c6-3e4e4fd00bdf,28895,9,962558.572873116,5330.72447571535
1015,E01001063,Croydon 026B,0beea36c-b5be-4d4c-839f-837c3e9ab28b,27478,9,816528.373226166,5784.93833849298
2687,E01002828,Kensington and Chelsea 008E,2936f9af-9d30-49f7-aa2b-a6e5c4acdbda,22066,7,248071.979049683,2438.45665795021
265,E01000278,Barnet 020B,e46f3265-278a-4891-bb17-7b3e24afd805,33094,10,713046.829208374,6144.23858715366
2343,E01002456,Hillingdon 017C,5d993817-5528-42b9-a090-24baa9a0ca99,14252,5,806973.505157471,4912.41368518292
1261,E01001314,Ealing 002E,86806cab-4655-4b0c-b413-dc9107d061b9,16782,5,757349.652282715,6050.11104290801
30916,E01032574,Enfield 037E,5fbefeaa-2f47-4a6c-a2bb-15e70b3151b9,4905,2,943667.368251801,4766.74012540353
4201,E01004436,Waltham Forest 021B,01fdf16b-b406-42b1-883a-a81163ae07bc,9808,3,601636.957526684,5155.08438796809
4207,E01004442,Waltham Forest 021E,3e2156d8-4997-434c-8140-82010c732bfd,21910,7,390905.625963926,2892.70688360745
1948,E01002049,Haringey 026D,3818082b-a7ed-489f-8eaf-7045d4e3e520,6338,2,323189.088989258,2740.7890246712
4450,E01004702,Westminster 009E,7619ef76-3d62-4d03-b8c1-0ff0cb9e1b39,3233,1,423634.605293274,3651.7228926967
4456,E01004709,Westminster 007E,d4a6d6c3-27e8-4d1a-a3e3-87e4b7164591,11727,4,229258.570358276,3317.34184879954
3614,E01003790,Redbridge 027A,51385b3c-25d0-4dc5-9fd3-1b1b496ce836,21545,7,2211492.09608078,7854.73439649086
3863,E01004061,Southwark 025A,9a0a80cd-a29a-4ed8-9eaa-26dfab527d6d,14902,5,537542.227745056,6119.02799036162
3122,E01003273,Lewisham 011A,6b041d50-b2e4-4ded-9e88-54f113849d76,17323,6,476186.473288536,4156.31665917864
620,E01000648,Bromley 016C,b484bc76-b4b3-4e06-8af4-85d5fb409777,29761,9,972606.143732071,6319.0623601332
365,E01000379,Bexley 019F,3b31738d-e5e9-44ec-8c62-60ae6469e360,15536,5,833458.042152405,5867.44823377809
1545,E01001605,Greenwich 023A,2e0083d5-4870-4021-98e4-69fcc259e74d,30679,10,1701370.75914383,8159.51214094711
2529,E01002657,Hounslow 018E,bfcdd317-c094-442f-9d14-7a3dfcacc61b,18809,6,599283.197235107,4686.818447662
2535,E01002663,Hounslow 017D,65a5a663-b856-4e30-a457-f206cb27a3c4,9076,3,445300.042266846,5162.63866194957
958,E01001002,Croydon 009F,32c39bc4-7e3d-459a-9d93-44d39302bf4c,11937,4,274512.108566284,2307.22541126701
2873,E01003018,Lambeth 020A,f03b3c7e-25cd-4d44-b2d3-4ec0da18b1a4,15151,5,384950.719169617,4466.52507223165
1794,E01001891,Hammersmith and Fulham 018B,bc3fc6c1-7b2a-4609-8496-9b4bf5c40c56,29233,9,448496.819671631,4340.83600353429
614,E01000642,Brent 022D,cad73eaf-d2dd-45c8-bbce-1321a75427ab,5942,2,411292.981964111,3819.24501789154
2286,E01002397,Hillingdon 021C,1ca24c7d-a8ea-42fa-a900-ced0077f5bb5,5423,2,456771.034240723,5477.560566197
1207,E01001260,Ealing 012B,e79bd978-cff3-41df-aaca-57ddf3dfe820,10981,4,692128.512863159,4449.90761265017
1201,E01001253,Ealing 030C,4f695b4c-aa6b-4461-8789-efd6f930918b,13901,5,421072.115524292,4313.64661437803
2635,E01002773,Islington 004D,fd303aea-29f9-45c4-949a-997b9915469a,5195,2,249546.528419495,3160.69861020304
1645,E01001728,Hackney 029B,9e32a7c3-7140-40f7-8f4b-f9b565b8440a,2472,1,236205.445774078,2706.7763013576
858,E01000896,Camden 002D,9c373f94-d9a6-423d-be7c-36b6e2424cdf,30406,10,390362.95111084,4393.62945200769
514,E01000534,Brent 033D,34fb6a78-25cb-4be3-8321-a59589c22ec4,16063,5,396480.244232178,4614.6933198358
1842,E01001941,Hammersmith and Fulham 005C,512a0e10-b315-408a-9d2e-4ffe5dbae364,8375,3,371294.411193848,3955.2465781464
3514,E01003686,Redbridge 040A,9e87f4f5-4c65-45f7-acea-24791a75a5a0,8932,3,427315.989421844,4622.83784938041
2186,E01002296,Havering 007C,44f4e802-3d13-4338-8e7f-c48de9668a56,20045,6,10496594.782135,20270.2768468278
317,E01000330,Bexley 017D,6b6a4655-067f-497b-80b3-3d73168bfb5a,18526,6,656355.189239502,6216.36571772833
3520,E01003693,Redbridge 035D,e7c70639-6565-47bb-8fd9-0e44d081ce61,22178,7,1148845.57127571,8390.96838107293
1848,E01001947,Hammersmith and Fulham 021A,bf8aa9a1-b53f-4e68-a68b-57d9e14dc4b8,5107,2,141940.145248413,3336.48869634988
4301,E01004538,Wandsworth 007C,91d48b17-a683-4e6d-96fe-8adb72b6b5fb,16009,5,292758.681060791,2974.94642145406
3176,E01003332,Lewisham 033D,8fcc2aa1-3b55-44f7-97f6-7056b3b6b650,13618,5,524815.499721527,4985.12434273193
2973,E01003120,Lambeth 032D,0751a0a0-4818-467a-bdd4-04f7c234f186,7207,3,374117.578651428,3446.61127477917
3809,E01004002,Southwark 029A,f09f3b36-33cf-4d1c-a4bd-85808439a715,19660,6,867958.848608017,4274.4333062714
1301,E01001354,Ealing 027E,c65a3212-9689-4d78-b19b-5e55e04d208a,13429,4,697562.752761841,5521.60817124435
1307,E01001360,Ealing 026B,1aa9ab5b-90c4-456b-b731-dba75b3c2a0c,10012,3,362407.811309814,3962.92797575314
520,E01000541,Brent 004E,ce390c7c-bd18-405a-a659-af91d538d9e9,13884,5,628099.394927979,4316.64456330966
2481,E01002606,Hounslow 026C,27119aa9-3038-422a-9df8-e522a6940112,5780,2,534627.580444336,4391.06001386866
1994,E01002096,Haringey 005C,ca9f8ffa-1c48-4fb6-8423-0fe38f2ba265,4516,2,477212.29391861,3801.3515371688
1499,E01001558,Enfield 033E,daf0b309-2749-4b6d-b210-3e25beb90643,2416,1,385991.188686371,4008.75861375553
4155,E01004388,Waltham Forest 007F,1adbc79f-1a78-476c-9ca2-5538219c9160,13427,4,704993.395231009,4455.61781810839
1748,E01001844,Hackney 022D,ca40b1fb-5857-4988-a304-f2221ca300c2,10214,4,401718.484580994,2829.37491776162
33716,E01035722,Westminster 024G,fd9bcb9b-a2e1-4381-a473-72bc1b5cf0c9,25766,8,314921.990234375,3549.10542078228
912,E01000955,Camden 022D,02deafec-2b24-4403-927c-b4b79d62d418,4579,2,164699.570426941,2199.17041457619
3322,E01003480,Newham 033A,a7707c53-8f42-40aa-85b1-05661b019b52,11919,4,736493.91582489,4844.78980931144
73,E01000079,Barking and Dagenham 009E,7b9e7deb-f84d-46d4-b75a-af4eb3793589,9422,3,799788.917869568,5602.94815941589
2240,E01002350,Havering 016B,a2f9edb8-627b-40bd-8c9d-e2d859d44a15,8790,3,737743.113319397,5540.92036339231
3076,E01003224,Lewisham 022E,79c49567-c74d-43c2-a97d-4b6ea832ff08,11124,4,391212.35956955,3191.14692370541
666,E01000696,Bromley 007E,d0bf644f-f1b4-4e69-97d3-3d7e721c42ec,31159,10,5284477.0969696,17534.5840213773
420,E01000436,Bexley 011E,d56bb95a-ba8f-4304-984e-68486e2d8da1,32315,10,713421.366424561,4923.65232241569
31795,E01033745,Greenwich 002I,0293c909-d0b7-42f3-b68a-4dc974e1cee5,11341,4,1453543.66873932,6838.83166744684
1253,E01001306,Ealing 035D,39c1d402-0455-4c07-8f10-7bc8758ded68,24698,8,395851.723937988,4193.5529966213
2827,E01002971,Kingston upon Thames 005C,ce035b9a-8d36-4e95-8e46-76e21dc19e64,20898,7,816366.728729248,7060.53130264694
3909,E01004107,Sutton 020B,321b13d0-3c7d-495a-9250-9fc5e7379735,19906,6,620026.015846252,4558.52589924214
2581,E01002715,Islington 019E,473cf27a-9951-4c47-938e-5cb77c27869b,5066,2,149062.88168335,2326.90800202074
171,E01000183,Barnet 033A,a90db8da-cecd-4f5b-b45a-7f2969b1bb27,24705,8,598377.895614624,5641.18167436024
4404,E01004646,Westminster 002A,114655c4-1a4c-4bb2-87a8-2cfb446d0b42,20436,7,551977.073486328,4689.49787882067
32634,E01034595,Harrow 023E,9833ccad-80c5-420d-bbd7-1d12d9e8723f,13590,5,338180.070266724,3562.9495080007
1155,E01001204,Ealing 018A,d78cdf16-158c-4d5a-86e4-feaf8cd4e52b,20110,6,434489.640380859,4014.69378539115
1353,E01001407,Enfield 005A,db794d2c-8bff-4781-80ff-22242016fea1,15515,5,2679212.8383522,13329.9401708313
32239,E01034200,Newham 012F,9f70ad54-c9c6-42f3-8930-3c502b498ab2,10735,4,328210.366764784,2746.78786734142
4009,E01004212,Tower Hamlets 011D,255b4e78-af1e-4737-89fd-c4515ded7342,8034,3,226573.834342957,2912.99957946816
3763,E01003943,Southwark 009C,22e1bb13-9550-44d3-80dd-097b3d3aad21,8600,3,156833.14006424,2620.61792691851
1894,E01001993,Haringey 017C,780c0674-bba3-4986-a982-c04ae6de80aa,30478,10,712070.876419067,5045.61298698368
812,E01000846,Camden 014C,7ecbc5fb-b526-42f2-9169-c48d713d8a25,8539,3,213677.821975708,2958.26930283023
2140,E01002248,Havering 017C,ea0da000-526c-493a-9705-11307fadc2a8,10548,4,1384663.5556488,7829.48945923362
1599,E01001674,Greenwich 006C,7ae7196f-6348-4edf-a069-652bdea28946,9297,3,552125.952919006,4786.47196213292
3468,E01003639,Redbridge 013A,32ae7d17-3d08-4832-adc2-2b1a0ba526a0,14760,5,2680844.29083252,12312.559307194
25,E01000029,Barking and Dagenham 001C,5aba6bdf-9a39-4b76-9f11-b332a3c0e31f,15432,5,664360.88066864,6526.78907764041
3222,E01003379,Merton 018C,fe94ebcd-de38-4162-9910-29ce25aa5691,6642,2,347002.879447937,2751.76492786255
1107,E01001156,Croydon 001C,027be830-dd14-448a-9132-167c3ea46605,13362,4,713325.505432129,6076.43171825883
2927,E01003072,Lambeth 014A,ec444d9a-2501-4d2a-b7f0-5d60ef9941cc,21436,7,534048.787651062,4478.23173712679
2681,E01002821,Kensington and Chelsea 014A,08228612-e1cc-48cb-bf14-3c38a7bbe49b,22200,7,492562.233863831,5331.31565585222
566,E01000589,Brent 001B,b2780d70-53a3-4889-9439-6cbab1894e5b,14494,5,752631.491592407,6424.40769118135
271,E01000284,Barnet 012D,89f1d34b-7526-4631-8c73-d4ab648eba54,16012,5,715144.149429321,6432.07092245438
2435,E01002557,Hounslow 023A,0a75bb1a-9726-4c60-9344-8585bff162fb,9012,3,869113.420959473,6072.15725519908
1459,E01001517,Enfield 006C,c4b1388e-866c-4d25-9216-b2834c4b00aa,2449,1,471056.618213654,3454.0053402534
4115,E01004348,Waltham Forest 010B,48387e66-88a9-490a-816a-68024cabd4ec,13872,5,697019.752599001,5257.84126325879
1957,E01002058,Haringey 031D,18489169-db16-4eea-bf2e-fe139fc7bb1b,9282,3,399603.675319672,3300.79073655963
534,E01000556,Brent 015D,1607f02b-00c2-448a-8b31-7bec13134469,3978,2,252791.479492188,2882.13754847491
4447,E01004699,Westminster 017F,ba2e2a2a-f867-4e4b-9e8d-36bf86f5e55f,16537,5,300876.459472656,2776.75242441721
3617,E01003793,Redbridge 027D,865122f2-8e2c-4ca0-abbc-53367ad5c8ba,11201,4,1474818.39037132,6743.27384521592
1032,E01001080,Croydon 036C,d71d906a-3864-4fc7-8abc-92ed59ff50ae,944,1,559327.070594311,6474.25422288048
368,E01000382,Bexley 027A,b4a7d8de-4b4e-4cc3-9d45-7cf852ed19fc,31644,10,1502783.67173767,6881.11152277368
1530,E01001590,Greenwich 014A,f81a2544-342e-4d9c-a577-e15b392eac56,15441,5,400448.887859344,3537.13909050097
36,E01000040,Barking and Dagenham 019A,2c4acbc3-118b-414e-974b-377ad9490feb,5208,2,440653.273330688,3672.93327163553
3451,E01003622,Newham 023D,e881efe8-5a68-4cfd-9db5-fa79ecef584f,4019,2,623489.074699402,6725.59515417006
3949,E01004149,Sutton 012E,7279e348-5bce-400e-b461-32a90feb0673,24891,8,701786.410110474,4326.89571536627
2455,E01002579,Hounslow 008B,bb15afd3-8ada-4feb-8e2d-1ba93dac1611,22356,7,1041820.87260437,5206.52330918998
1791,E01001888,Hammersmith and Fulham 018A,b6304be4-a38a-48b9-aaf3-fed32209ce8e,23465,7,252077.403106689,2631.17613347196
961,E01001005,Croydon 019A,af59a0a8-d0dd-47b5-89dd-7f79b4980888,8385,3,234947.111885071,3551.00704605173
2953,E01003098,Lambeth 005A,acda23bb-6778-42be-8e5c-51499db6fafc,15569,5,207419.958610535,3096.76269602178
795,E01000829,Bromley 018E,d873541e-fe30-4012-86aa-39218310a9a8,29489,9,572090.713356495,5406.63153966319
1293,E01001346,Ealing 007B,592d58b3-cb8c-42c3-bb0d-7acf89078011,9303,3,593297.480331421,3403.06409578515
1387,E01001441,Enfield 006B,a5e6343f-a423-44ce-85e9-73434041bea8,3693,2,863987.366027832,4425.31667092916
1934,E01002034,Haringey 037A,52e37d2d-344f-49de-ae38-ee0261531252,1758,1,731855.277797699,4609.97235974777
1436,E01001492,Enfield 025E,9288283f-8547-456f-8c97-3bbe665d9476,4868,2,397709.297416687,3835.08957678675
3096,E01003246,Lewisham 002A,d826fadb-6b05-458e-8dae-67f8f96e1744,10787,4,621271.612327576,5142.22912474016
4092,E01004324,Tower Hamlets 017C,1e0e04eb-a154-4619-ba7d-82c8bde1a483,3844,2,196304.403152466,2694.37844553342
2598,E01002733,Islington 007C,2ff2d352-67dc-4328-9148-9046c7cda584,18978,6,230255.059341431,3019.57949676917
440,E01000456,Bexley 013E,64b237c1-ad1e-4e3e-9901-e4102367643f,31709,10,434496.704666138,3554.02175028467
1602,E01001677,Greenwich 006E,f3dfecba-ed43-443a-8c57-f326feef556e,8717,3,516537.111385345,4244.72959406468
1553,E01001614,Greenwich 028B,68e8a448-db1f-4c93-babd-56fd76523d3c,30579,10,2270512.35548782,6573.1771663889
3594,E01003770,Redbridge 022B,bf525aa7-731e-4fb0-b5a5-695fde16ddeb,13610,5,1799135.30577087,8920.14241103958
2383,E01002496,Hillingdon 033A,ca0f52a2-7ac4-487f-9311-56f4605a9578,13516,5,1518024.00418091,6923.8653377893
4258,E01004494,Wandsworth 018A,57ec0f33-ab84-4abb-96ba-c78274b6ba1e,18443,6,311101.160705566,3407.33690545087
